Location,Location_ID,Date,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
"Adilabad, Telangana, India",0,2021-01-01,195,586.63,0.207083333333333,8.90666666666667,77.5466666666667,15.4029166666667,141.688333333333,150.010833333333,6.54708333333333
"Karimnagar, Telangana, India",1,2021-01-01,225,730.435,0.233333333333333,12.8241666666667,65.8075,7.37083333333333,175.352916666667,192.985,6.77083333333333
"Khammam, Telangana, India",2,2021-01-01,234,633.915416666667,0.06125,5.4425,85.3104166666667,7.26875,184.671666666667,195.642916666667,2.40833333333333
"Nizamabad, Telangana, India",3,2021-01-01,203,599.424583333333,0.09375,5.49875,64.76875,5.36208333333333,153.77375,167.850833333333,5.3175
"Warangal, Telangana, India",4,2021-01-01,231,737.945,0.150416666666667,12.5633333333333,71.2729166666667,9.46208333333333,181.256666666667,196.68625,5.035
"Adilabad, Telangana, India",0,2021-01-02,171,458.2625,0.328333333333333,9.33083333333333,93.3258333333333,17.3429166666667,75.6029166666667,82.2375,7.395
"Karimnagar, Telangana, India",1,2021-01-02,169,556.31125,0.300416666666667,13.50375,66.9354166666667,13.2204166666667,91.0158333333333,100.275,10.5845833333333
"Khammam, Telangana, India",2,2021-01-02,184,560.900416666667,0.0695833333333333,5.89958333333333,65.7891666666667,4.27791666666667,120.514583333333,126.76125,3.57208333333333
"Nizamabad, Telangana, India",3,2021-01-02,165,518.064583333333,0.0958333333333333,7.145,74.9079166666667,10.0695833333333,83.0066666666667,93.2520833333334,11.9825
"Warangal, Telangana, India",4,2021-01-02,181,621.676666666667,0.144166666666667,8.33416666666667,62.5295833333333,5.12958333333333,113.702916666667,122.766666666667,6.50458333333333
"Adilabad, Telangana, India",0,2021-01-03,117,458.816666666667,0.50875,11.5854166666667,65.1520833333333,8.93833333333333,42.1504166666667,54.5966666666667,8.23708333333333
"Karimnagar, Telangana, India",1,2021-01-03,157,750.184583333333,0.985416666666667,23.1825,67.35375,11.1716666666667,67.9716666666667,85.50625,21.6645833333333
"Khammam, Telangana, India",2,2021-01-03,146,433.226666666667,0.104583333333333,6.81208333333333,66.6091666666667,6.78458333333333,53.6604166666667,61.9058333333333,4.11708333333333
"Nizamabad, Telangana, India",3,2021-01-03,139,651.302083333333,0.462916666666667,12.3345833333333,45.2175,5.17375,51.0308333333333,67.9379166666667,22.18125
"Warangal, Telangana, India",4,2021-01-03,159,593.305833333333,0.14,10.6725,62.92875,5.30041666666667,72.30375,82.4645833333333,10.99125
"Adilabad, Telangana, India",0,2021-01-04,167,376.345,0.119583333333333,8.28916666666667,91.985,10.7120833333333,76.0791666666667,191.173333333333,7.24666666666667
"Karimnagar, Telangana, India",1,2021-01-04,154,484.127916666667,0.20125,9.19833333333333,74.0083333333333,7.55208333333333,63.34625,138.622083333333,9.685
"Khammam, Telangana, India",2,2021-01-04,174,458.26125,0.11375,4.74916666666667,94.50375,8.6775,67.4433333333333,119.264583333333,5.56791666666667
"Nizamabad, Telangana, India",3,2021-01-04,159,473.141666666667,0.0929166666666666,7.98166666666667,67.82,7.10958333333333,72.525,169.675833333333,11.4804166666667
"Warangal, Telangana, India",4,2021-01-04,152,445.18875,0.450833333333333,7.78291666666667,75.9004166666667,5.73333333333333,58.8295833333333,126.205416666667,9.59083333333333
"Adilabad, Telangana, India",0,2021-01-05,165,471.473333333333,0.065,6.53583333333333,90.85375,7.49625,51.8791666666667,63.4158333333333,6.59708333333333
"Karimnagar, Telangana, India",1,2021-01-05,140,371.337916666667,0.107083333333333,3.7325,82.04625,7.57333333333333,34.2291666666667,44.1758333333333,4.82958333333333
"Khammam, Telangana, India",2,2021-01-05,106,309.309166666667,0.185833333333333,4.49958333333333,71.6595833333333,7.18791666666667,27.4329166666667,37.5483333333333,1.88666666666667
"Nizamabad, Telangana, India",3,2021-01-05,152,451.3075,0.0520833333333333,3.76541666666667,85.6820833333333,4.49291666666667,50.785,62.1975,8.19125
"Warangal, Telangana, India",4,2021-01-05,111,369.946666666667,0.123333333333333,5.04791666666667,73.2104166666667,6.16583333333333,31.4858333333333,41.3316666666667,4.75958333333333
"Adilabad, Telangana, India",0,2021-01-06,97,307.08375,0.107083333333333,5.67833333333333,69.0966666666667,5.16041666666667,16.8504166666667,23.20875,5.31958333333333
"Karimnagar, Telangana, India",1,2021-01-06,153,363.41,0.122916666666667,4.74875,86.30875,5.53791666666667,17.96375,23.0758333333333,5.86291666666667
"Khammam, Telangana, India",2,2021-01-06,113,404.994583333333,0.0595833333333333,4.11125,73.85125,5.13,24.3766666666667,28.2975,3.55333333333333
"Nizamabad, Telangana, India",3,2021-01-06,135,335.176666666667,0.06,2.72833333333333,80.3920833333333,3.39708333333333,21.9008333333333,26.9875,5.60458333333333
"Warangal, Telangana, India",4,2021-01-06,98,410.417916666667,0.0954166666666666,5.61,69.23125,2.05416666666667,19.30625,24.9220833333333,6.85333333333333
"Adilabad, Telangana, India",0,2021-01-07,34,305.13625,0.133333333333333,6.00875,27.9775,2.53791666666667,8.10208333333333,9.44166666666667,2.14
"Karimnagar, Telangana, India",1,2021-01-07,59,390.80875,0.147916666666667,8.39916666666667,36.1945833333333,4.21541666666667,16.0866666666667,19.2745833333333,3.40666666666667
"Khammam, Telangana, India",2,2021-01-07,102,435.174583333333,0.0674999999999999,11.6379166666667,39.0183333333333,13.4225,36.38625,40.43375,1.57541666666667
"Nizamabad, Telangana, India",3,2021-01-07,45,318.070416666667,0.11375,6.81916666666667,28.1558333333333,3.95666666666667,10.8641666666667,13.1475,2.67166666666667
"Warangal, Telangana, India",4,2021-01-07,58,376.900833333333,0.0783333333333333,5.98208333333333,38.2,1.73958333333333,15.7116666666667,18.865,3.53333333333333
"Adilabad, Telangana, India",0,2021-01-08,34,232.397916666667,0.0608333333333333,3.65,31.47875,2.83416666666667,8.25916666666667,10.73125,2.82833333333333
"Karimnagar, Telangana, India",1,2021-01-08,33,229.06,0.0691666666666666,2.63416666666667,35.645,1.76291666666667,4.72666666666667,6.78291666666667,3.39083333333333
"Khammam, Telangana, India",2,2021-01-08,31,243.385,0.0454166666666666,2.66875,33.2454166666667,1.18083333333333,4.31416666666667,6.33916666666667,3.52291666666667
"Nizamabad, Telangana, India",3,2021-01-08,32,221.759166666667,0.08,2.89666666666667,34.2733333333333,2.86916666666667,5.8,8.12791666666667,3.1525
"Warangal, Telangana, India",4,2021-01-08,31,230.59,0.0316666666666666,2.34833333333333,33.36375,0.707916666666667,4.54666666666667,6.87958333333333,3.86875
"Adilabad, Telangana, India",0,2021-01-09,50,338.097916666667,0.151666666666667,4.23333333333333,34.2283333333333,1.43416666666667,12.0391666666667,12.8466666666667,1.36916666666667
"Karimnagar, Telangana, India",1,2021-01-09,41,303.747083333333,0.05375,4.49791666666667,37.0233333333333,2.36416666666667,9.76333333333333,11.1795833333333,1.80416666666667
"Khammam, Telangana, India",2,2021-01-09,100,349.502916666667,0.06875,6.01583333333333,32.64625,5.70833333333333,35.5358333333333,37.6320833333333,0.580416666666667
"Nizamabad, Telangana, India",3,2021-01-09,48,380.795,0.1375,6.01875,24.2741666666667,1.63666666666667,11.5216666666667,15.0416666666667,3.98958333333333
"Warangal, Telangana, India",4,2021-01-09,64,357.98625,0.137083333333333,5.15041666666667,36.3829166666667,2.0525,18.5816666666667,20.0125,1.42916666666667
"Adilabad, Telangana, India",0,2021-01-10,114,460.347916666667,1.03875,8.93541666666667,46.8220833333333,3.67833333333333,41.03,44.39,2.905
"Karimnagar, Telangana, India",1,2021-01-10,137,680.366666666667,3.66291666666667,13.6391666666667,37.83875,4.69458333333333,50.1095833333333,57.9391666666667,5.17791666666667
"Khammam, Telangana, India",2,2021-01-10,141,493.03125,0.127083333333333,4.72916666666667,38.1225,1.65625,51.72125,54.9595833333333,1.80041666666667
"Nizamabad, Telangana, India",3,2021-01-10,81,486.07625,0.300416666666667,5.75083333333333,35.4779166666667,1.36666666666667,26.715,32.84875,5.01916666666667
"Warangal, Telangana, India",4,2021-01-10,154,532.250416666667,0.238333333333333,5.85166666666667,64.6116666666667,3.05833333333333,63.31625,66.7533333333333,1.68916666666667
"Adilabad, Telangana, India",0,2021-01-11,159,505.824166666667,0.4075,11.3116666666667,83.5579166666667,11.0245833333333,71.94375,80.7025,10.0645833333333
"Karimnagar, Telangana, India",1,2021-01-11,191,707.347916666667,1.03166666666667,18.17875,76.175,20.3225,133.189583333333,148.013333333333,8.83291666666667
"Khammam, Telangana, India",2,2021-01-11,78,523.6275,0.07375,3.90833333333333,33.38625,0.999583333333333,25.2408333333333,26.58125,1.60666666666667
"Nizamabad, Telangana, India",3,2021-01-11,162,520.845,0.40375,6.93125,69.7891666666667,4.60125,77.5133333333333,89.8279166666667,12.0816666666667
"Warangal, Telangana, India",4,2021-01-11,153,606.934583333333,0.382083333333333,5.72625,46.83,2.23916666666667,60.6520833333333,65.30375,2.58166666666667
"Adilabad, Telangana, India",0,2021-01-12,226,599.4225,0.257916666666667,9.65458333333333,107.765,19.01375,176.0925,185.668333333333,3.90791666666667
"Karimnagar, Telangana, India",1,2021-01-12,204,631.69,0.51625,11.7208333333333,73.26875,11.53875,154.0225,166.64375,8.84166666666667
"Khammam, Telangana, India",2,2021-01-12,191,549.355833333333,0.05125,3.95875,76.7116666666667,8.04041666666667,133.63875,141.69,1.94833333333333
"Nizamabad, Telangana, India",3,2021-01-12,196,547.269583333333,0.0891666666666666,5.65291666666667,75.4291666666667,5.63041666666667,142.385833333333,153.899166666667,8.11916666666667
"Warangal, Telangana, India",4,2021-01-12,198,765.760833333333,0.397916666666667,16.7179166666667,51.2895833333333,8.25916666666667,146.11125,160.847916666667,9.45583333333333
"Adilabad, Telangana, India",0,2021-01-13,170,616.53125,0.594583333333333,15.0416666666667,61.565,10.0616666666667,92.88,100.4825,8.08916666666667
"Karimnagar, Telangana, India",1,2021-01-13,198,938.773333333334,1.985,26.18625,37.9425,11.33625,147.18,161.996666666667,13.5220833333333
"Khammam, Telangana, India",2,2021-01-13,163,535.86625,0.17,9.58083333333333,39.8541666666667,2.89416666666667,80.1429166666667,90.3683333333333,4.20791666666667
"Nizamabad, Telangana, India",3,2021-01-13,195,729.879583333333,0.62375,11.2329166666667,47.5295833333333,7.69958333333333,140.5075,156.320833333333,19.3016666666667
"Warangal, Telangana, India",4,2021-01-13,179,644.485833333333,0.189583333333333,10.54375,52.8920833333333,4.47958333333333,110.507916666667,120.414583333333,6.93458333333333
"Adilabad, Telangana, India",0,2021-01-14,158,504.157083333333,0.46875,12.7770833333333,71.6754166666667,20.4495833333333,70.2654166666667,77.4045833333333,6.18916666666667
"Karimnagar, Telangana, India",1,2021-01-14,173,859.22125,2.22083333333333,21.4408333333333,45.70875,8.61666666666667,99.5479166666667,113.604166666667,13.8816666666667
"Khammam, Telangana, India",2,2021-01-14,181,553.8075,0.158333333333333,8.13,53.51,6.17208333333333,113.410833333333,124.525,2.91041666666667
"Nizamabad, Telangana, India",3,2021-01-14,175,636.002083333333,0.582083333333333,7.82333333333333,57.6733333333333,10.70125,102.372916666667,115.693333333333,11.4070833333333
"Warangal, Telangana, India",4,2021-01-14,171,690.9375,0.404166666666667,13.2333333333333,47.9320833333333,5.39083333333333,96.1420833333333,107.25625,10.04625
"Adilabad, Telangana, India",0,2021-01-15,154,439.902916666667,0.375416666666667,11.74625,86.5470833333333,20.3395833333333,51.1179166666667,56.7054166666667,6.2125
"Karimnagar, Telangana, India",1,2021-01-15,160,776.33125,1.32916666666667,22.94625,51.4541666666667,9.27291666666667,74.7045833333333,86.9479166666667,15.2683333333333
"Khammam, Telangana, India",2,2021-01-15,201,622.23375,0.1725,10.76,57.4883333333333,7.43416666666667,151.081666666667,163.876666666667,2.9025
"Nizamabad, Telangana, India",3,2021-01-15,161,555.615,0.25,7.58916666666667,65.3804166666667,12.66625,75.9754166666667,87.4820833333333,11.0320833333333
"Warangal, Telangana, India",4,2021-01-15,159,661.5925,1.2225,14.4870833333333,47.93125,6.47291666666667,71.9354166666667,82.0020833333333,16.7216666666667
"Adilabad, Telangana, India",0,2021-01-16,182,443.102083333333,0.135416666666667,7.93458333333333,97.76625,24.0366666666667,68.97625,74.0270833333333,5.49583333333333
"Karimnagar, Telangana, India",1,2021-01-16,162,680.09,1.16958333333333,15.5875,51.5141666666667,5.67041666666667,77.3925,88.63375,15.29625
"Khammam, Telangana, India",2,2021-01-16,183,577.59,0.192083333333333,8.97083333333333,51.5958333333333,6.46333333333333,117.305,128.205,3.34
"Nizamabad, Telangana, India",3,2021-01-16,158,480.096666666667,0.12,5.89541666666667,74.3433333333333,11.78375,71.2816666666667,79.63625,10.1295833333333
"Warangal, Telangana, India",4,2021-01-16,167,661.592916666667,0.871666666666667,12.9870833333333,46.8541666666667,4.51375,86.93875,96.4408333333333,13.645
"Adilabad, Telangana, India",0,2021-01-17,175,404.716666666667,0.0991666666666666,4.43958333333333,94.9504166666667,13.0391666666667,52.3133333333333,56.1829166666667,5.48
"Karimnagar, Telangana, India",1,2021-01-17,164,637.39375,0.648333333333333,13.9125,48.0108333333333,4.87875,81.8741666666667,91.8079166666667,12.8895833333333
"Khammam, Telangana, India",2,2021-01-17,164,468.691666666667,0.0783333333333333,5.23083333333333,57.3995833333333,3.34666666666667,82.91,90.9441666666667,2.48708333333333
"Nizamabad, Telangana, India",3,2021-01-17,163,437.538333333333,0.0879166666666666,4.10125,90.0183333333333,11.4016666666667,71.5575,77.7129166666667,7.43291666666667
"Warangal, Telangana, India",4,2021-01-17,171,617.7825,0.299583333333333,11.4308333333333,43.4133333333333,3.89791666666667,96.0820833333333,105.994166666667,7.35166666666667
"Adilabad, Telangana, India",0,2021-01-18,161,424.32625,0.162916666666667,6.59125,89.2729166666667,13.1066666666667,63.3079166666667,68.1183333333333,5.87333333333333
"Karimnagar, Telangana, India",1,2021-01-18,165,566.602916666667,0.192916666666667,10.6916666666667,57.4,3.77708333333333,83.1691666666667,93.3491666666667,7.42583333333333
"Khammam, Telangana, India",2,2021-01-18,161,476.48,0.0579166666666666,6.78666666666667,55.1995833333333,3.65625,76.9525,85.7008333333333,2.84916666666667
"Nizamabad, Telangana, India",3,2021-01-18,163,491.500416666667,0.217083333333333,4.73916666666667,71.145,5.02833333333333,79.7004166666667,88.06375,7.96958333333333
"Warangal, Telangana, India",4,2021-01-18,165,522.514166666667,0.134583333333333,8.60375,64.31375,5.36791666666667,83.1758333333333,92.9416666666667,4.22875
"Adilabad, Telangana, India",0,2021-01-19,162,541.9875,0.399166666666667,15.4441666666667,57.99625,6.1625,78.5679166666667,85.3845833333333,7.62416666666667
"Karimnagar, Telangana, India",1,2021-01-19,162,535.031666666667,0.165416666666667,8.34625,67.1295833333333,4.42541666666667,77.5495833333333,86.0854166666667,5.13833333333333
"Khammam, Telangana, India",2,2021-01-19,165,513.336666666667,0.128333333333333,8.2075,57.0491666666667,4.47125,83.9220833333333,93.3825,3.1275
"Nizamabad, Telangana, India",3,2021-01-19,158,490.11,0.122916666666667,5.08875,70.6466666666667,3.72625,69.7541666666667,77.6133333333333,7.34125
"Warangal, Telangana, India",4,2021-01-19,164,673.970416666667,0.5925,15.60625,44.04375,3.9875,82.8479166666667,93.1641666666667,8.07791666666667
"Adilabad, Telangana, India",0,2021-01-20,158,494.699166666667,0.17625,10.3845833333333,72.8070833333333,4.28166666666667,71.2904166666667,77.1733333333333,6.4225
"Karimnagar, Telangana, India",1,2021-01-20,159,656.585,0.42,18.7633333333333,59.8791666666667,5.76083333333333,72.9583333333333,82.84875,13.63875
"Khammam, Telangana, India",2,2021-01-20,171,607.074583333333,0.204166666666667,10.1308333333333,70.8716666666667,8.10291666666667,95.6516666666667,106.748333333333,3.1875
"Nizamabad, Telangana, India",3,2021-01-20,162,621.955,0.232083333333333,9.99083333333333,63.0325,5.13583333333333,78.4433333333333,88.5616666666667,14.5420833333333
"Warangal, Telangana, India",4,2021-01-20,162,624.7375,0.337083333333333,13.5691666666667,55.9095833333333,4.19625,78.1,87.9358333333333,8.86666666666667
"Adilabad, Telangana, India",0,2021-01-21,167,552.972083333333,0.53875,13.9408333333333,66.7425,12.1225,86.7691666666667,93.8608333333333,8.93333333333333
"Karimnagar, Telangana, India",1,2021-01-21,165,756.025833333333,0.9925,22.4404166666667,54.0375,8.165,84.1679166666667,95.69875,13.9870833333333
"Khammam, Telangana, India",2,2021-01-21,166,544.49,0.240416666666667,10.65375,78.6783333333333,12.9104166666667,85.2658333333333,93.7204166666667,8.44583333333333
"Nizamabad, Telangana, India",3,2021-01-21,173,688.7125,0.1375,9.085,66.0954166666667,4.63958333333333,99.4204166666667,110.645,12.3941666666667
"Warangal, Telangana, India",4,2021-01-21,161,550.051666666667,0.140416666666667,7.9625,65.6983333333333,3.30458333333333,76.8841666666667,85.1516666666667,7.7025
"Adilabad, Telangana, India",0,2021-01-22,157,489.831666666667,0.837916666666667,10.9141666666667,76.24,10.7079166666667,69.115,76.5220833333333,7.9975
